Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
0.027384726330637932,0.5949956774711609,0.9916539192199707,0.8802666068077087
0.02731548622250557,0.5951418876647949,0.9918162226676941,0.8802944421768188
0.026727598160505295,0.5947522521018982,0.9920983910560608,0.8802610635757446
0.02795393206179142,0.5947960019111633,0.9914067983627319,0.8802528381347656
0.029588446021080017,0.5951286554336548,0.9909074902534485,0.88022780418396
0.027480417862534523,0.5950216054916382,0.9916591644287109,0.8802499771118164
0.027190696448087692,0.5946940779685974,0.9917605519294739,0.8802388310432434
0.027395842596888542,0.5948948860168457,0.9916849136352539,0.8802472352981567
0.027168499305844307,0.5944710969924927,0.9917855858802795,0.8802527785301208
0.027273520827293396,0.594565212726593,0.9917562007904053,0.8802666664123535
0.02717229723930359,0.5943911075592041,0.9918050169944763,0.880277693271637
0.027194960042834282,0.5946412682533264,0.9918438196182251,0.8802276849746704
0.026717038825154305,0.5944983959197998,0.9920927286148071,0.8802610635757446
0.027847448363900185,0.5944282412528992,0.9914804100990295,0.8802527785301208
0.0266621932387352,0.5941714644432068,0.9921727776527405,0.8803388476371765
0.026615619659423828,0.5941998958587646,0.992205798625946,0.8803139925003052
0.02740875445306301,0.5944729447364807,0.9916785955429077,0.8802667856216431
0.026682883501052856,0.5943796038627625,0.9921618700027466,0.8802748918533325
0.027497945353388786,0.5945433974266052,0.9915787577629089,0.8802889585494995
0.026976699009537697,0.5944665670394897,0.9919508099555969,0.8802971839904785
0.02706878073513508,0.5942502021789551,0.9919037222862244,0.8802583813667297
0.026889199391007423,0.5943053960800171,0.9919469952583313,0.880280613899231
0.027426309883594513,0.594642162322998,0.9916870594024658,0.8802499771118164
0.026891687884926796,0.5944609642028809,0.9919392466545105,0.8802555203437805
0.02675740420818329,0.5943787097930908,0.9920694231987,0.8802777528762817
0.02695460617542267,0.5944277048110962,0.9919742345809937,0.8802610635757446
0.02685188315808773,0.5942461490631104,0.991926372051239,0.8802499771118164
0.02718529663980007,0.5942820906639099,0.9917720556259155,0.8802527785301208
0.026845348998904228,0.5944069623947144,0.9919548034667969,0.8803027868270874
0.02744279056787491,0.5947206020355225,0.9916901588439941,0.8802750110626221
0.02755577489733696,0.594858705997467,0.991726279258728,0.8802888989448547
0.026940681040287018,0.5945816040039062,0.9919271469116211,0.8803055286407471
0.027411101385951042,0.5946260690689087,0.9916396737098694,0.8802639245986938
0.026862172409892082,0.594390332698822,0.9920334815979004,0.8802667856216431
0.027254968881607056,0.5945706963539124,0.991752564907074,0.8802971839904785
0.02749975398182869,0.594546377658844,0.9916109442710876,0.8802666664123535
0.02733731083571911,0.5944641828536987,0.9917041659355164,0.8802639245986938
0.027145490050315857,0.5944571495056152,0.9917737245559692,0.8802750110626221
0.027007825672626495,0.594333827495575,0.9919230937957764,0.8802443742752075
0.027233701199293137,0.5944027900695801,0.9917594790458679,0.880258321762085
0.02724510245025158,0.5942608714103699,0.9916626214981079,0.8802499771118164
0.026628058403730392,0.5940905809402466,0.9921512007713318,0.8802610635757446
0.02688669227063656,0.5938933491706848,0.992009162902832,0.8803055286407471
0.02713104709982872,0.5942634344100952,0.9918399453163147,0.8802916407585144
0.02736426331102848,0.5945121049880981,0.9918199777603149,0.8802778124809265
0.027261408045887947,0.5945191383361816,0.9917879700660706,0.8802527785301208
0.026946071535348892,0.5941741466522217,0.9919612407684326,0.8803555369377136
0.02682000957429409,0.5940837264060974,0.991959810256958,0.8803082704544067
0.02725239098072052,0.5941024422645569,0.9917494654655457,0.8802971839904785
0.02733396738767624,0.5941814184188843,0.9917601943016052,0.8802778124809265
0.02795957401394844,0.594056248664856,0.9914174675941467,0.8803083300590515
0.026528971269726753,0.5938421487808228,0.9922066330909729,0.8803000450134277
0.027722831815481186,0.5941481590270996,0.9915668368339539,0.8803194761276245
0.027830788865685463,0.5945408344268799,0.9914165735244751,0.880322277545929
0.02802993543446064,0.5945842862129211,0.9914451241493225,0.8803055286407471
0.027059469372034073,0.5943930745124817,0.9919112920761108,0.8802888989448547
0.02675715461373329,0.594107985496521,0.9920653104782104,0.8802750110626221
0.026844801381230354,0.5939263701438904,0.9919865131378174,0.8802944421768188
0.027017749845981598,0.593970537185669,0.9919424653053284,0.8802833557128906
0.027232462540268898,0.5941119194030762,0.9918610453605652,0.8802722096443176
0.026785502210259438,0.5942639112472534,0.9921151399612427,0.8802722096443176
0.028285738080739975,0.5943225026130676,0.9911481738090515,0.880258321762085
0.026866154745221138,0.5941786766052246,0.9919953346252441,0.8802722096443176
0.027285076677799225,0.5940643548965454,0.9917799234390259,0.8803138136863708
0.02682950347661972,0.5940536856651306,0.9920011162757874,0.8802638053894043
0.02782134711742401,0.5942282676696777,0.991428554058075,0.8802361488342285
0.02679571509361267,0.5941979885101318,0.9920539855957031,0.8802888989448547
0.02845180220901966,0.5947018265724182,0.991187334060669,0.880269467830658
0.027353836223483086,0.5945544242858887,0.9916806221008301,0.8802916407585144
0.027302686125040054,0.5943179726600647,0.9918180704116821,0.8802971839904785
0.027219068259000778,0.59432053565979,0.991765022277832,0.8803278207778931
0.027271607890725136,0.5943931341171265,0.9917459487915039,0.8802777528762817
0.02683045156300068,0.5942350625991821,0.9920541048049927,0.8802639245986938
0.027323070913553238,0.5940672159194946,0.9917201995849609,0.8802444934844971
0.0277392640709877,0.5941194295883179,0.9914937019348145,0.8803278207778931
0.027275197207927704,0.5941960215568542,0.9917435646057129,0.8803027272224426
0.027191825211048126,0.5940135717391968,0.9917901754379272,0.880291759967804
0.027196496725082397,0.5939643979072571,0.9918105602264404,0.880258321762085
0.028085922822356224,0.5941897034645081,0.9917354583740234,0.8802971839904785
0.026588570326566696,0.5940412878990173,0.9921426177024841,0.8802416324615479
0.027539663016796112,0.5939655900001526,0.9915302991867065,0.8802750110626221
0.026938317343592644,0.5939808487892151,0.9919647574424744,0.880269467830658
0.02693665772676468,0.59401535987854,0.9919509291648865,0.8803055286407471
0.027213826775550842,0.5940442085266113,0.9917824864387512,0.8802777528762817
0.027438616380095482,0.59394770860672,0.9916544556617737,0.8803443908691406
0.027240416035056114,0.5940662622451782,0.9917148947715759,0.8803027868270874
0.027239114046096802,0.5941001772880554,0.9917752742767334,0.8802943229675293
0.027658728882670403,0.5942416191101074,0.9914948344230652,0.8802750110626221
0.02753525972366333,0.5942614078521729,0.9915814995765686,0.8802722096443176
0.02777034416794777,0.5943377017974854,0.9914981126785278,0.8802722096443176
0.027610519900918007,0.594245195388794,0.9916023015975952,0.8802555203437805
0.027751855552196503,0.5940857529640198,0.9914235472679138,0.8802860379219055
0.02762419357895851,0.5943916440010071,0.9915433526039124,0.8802278637886047
0.02744388021528721,0.5942791104316711,0.9916701316833496,0.8802361488342285
0.027199240401387215,0.5941935777664185,0.9917851686477661,0.8802416920661926
0.027970237657427788,0.594470202922821,0.9913455843925476,0.8802583813667297
0.027126621454954147,0.5942422151565552,0.9917755722999573,0.8802276849746704
0.0272905845195055,0.5940669178962708,0.9916762113571167,0.8802416324615479
0.027112513780593872,0.5942346453666687,0.9918727874755859,0.8802249431610107
0.027359450235962868,0.5942642092704773,0.991681694984436,0.8802193999290466
0.02717728354036808,0.5944991111755371,0.9917619228363037,0.8802583813667297
0.026680974289774895,0.5943350195884705,0.9921092987060547,0.8802555203437805
0.02757006697356701,0.5948478579521179,0.9916622638702393,0.880216658115387
0.026959048584103584,0.5946024060249329,0.9919034242630005,0.8802222609519958
0.027210930362343788,0.5944603085517883,0.9917519688606262,0.8802444934844971
0.027302511036396027,0.5942919254302979,0.9917309284210205,0.8802610039710999
0.027174105867743492,0.5941649675369263,0.9918544292449951,0.8802499771118164
0.027304086834192276,0.5941330194473267,0.9917208552360535,0.8802416920661926
0.027158092707395554,0.5941792726516724,0.9918339848518372,0.8802499771118164
0.027602151036262512,0.5944803357124329,0.9915185570716858,0.8802611231803894
0.026940347626805305,0.59417724609375,0.9919434785842896,0.8802360892295837
0.026943933218717575,0.5940218567848206,0.991961658000946,0.8802416324615479
0.02719983458518982,0.5941078662872314,0.9918184280395508,0.8802332878112793
0.02718656323850155,0.5941770672798157,0.9918593168258667,0.8802583813667297
0.026839695870876312,0.5942080020904541,0.9919987916946411,0.8802667856216431
0.027527056634426117,0.5942623019218445,0.9916147589683533,0.8802555203437805
0.02722086012363434,0.5943979620933533,0.9917949438095093,0.8802610635757446
0.028137044981122017,0.5948646664619446,0.9915391206741333,0.880269467830658
0.026938971132040024,0.5948448777198792,0.9919524192810059,0.880269467830658
0.027344904839992523,0.5948331356048584,0.9917069673538208,0.8802666068077087
0.026892755180597305,0.5946597456932068,0.9919399619102478,0.8802472352981567
0.027266625314950943,0.5945745706558228,0.991685688495636,0.8802944421768188
0.028635917231440544,0.5947584509849548,0.9911163449287415,0.8802555203437805
0.027513930574059486,0.5948147773742676,0.9916072487831116,0.8802139759063721
0.027908258140087128,0.5946733951568604,0.9914000034332275,0.8802360892295837
0.026961203664541245,0.5945350527763367,0.9919319748878479,0.8802444934844971
0.027443373575806618,0.5944185853004456,0.9916326999664307,0.8802638053894043
0.0274345800280571,0.5944551229476929,0.9916253089904785,0.8802666664123535
0.02754961885511875,0.5945039391517639,0.991555392742157,0.8802416324615479
0.02693849988281727,0.5943434834480286,0.9919427037239075,0.8802304863929749
0.02730632573366165,0.5942326784133911,0.9917378425598145,0.8802833557128906
0.027326997369527817,0.5944535732269287,0.9917106032371521,0.8802861571311951
0.027881193906068802,0.5949540734291077,0.9915006756782532,0.880280613899231
0.02711019665002823,0.5948285460472107,0.9918556809425354,0.8802306056022644
0.02778557501733303,0.59475177526474,0.9914725422859192,0.88022780418396
0.02696916088461876,0.594455897808075,0.9919044971466064,0.8802306056022644
0.027146169915795326,0.5944024920463562,0.9917823672294617,0.8802082538604736
0.027514752000570297,0.5943546891212463,0.9915943145751953,0.8802444934844971
0.028018375858664513,0.5946902632713318,0.9912908673286438,0.8803167343139648
0.027620725333690643,0.5944696664810181,0.9916090369224548,0.880333423614502
0.027339380234479904,0.5944775938987732,0.9917248487472534,0.8803333044052124
0.02750651352107525,0.5945406556129456,0.9916712641716003,0.8803278207778931
0.02734348177909851,0.5944409370422363,0.9917206168174744,0.8803055286407471
0.02677125111222267,0.5943307280540466,0.9920368194580078,0.8803055882453918
0.02737010084092617,0.5942285656929016,0.9917482137680054,0.8802666664123535
0.02745111845433712,0.5941925644874573,0.9917413592338562,0.8803194165229797
0.027822500094771385,0.5945181250572205,0.9915038347244263,0.8803166747093201
0.027018066495656967,0.594428539276123,0.9919105172157288,0.8803138732910156
0.026841646060347557,0.5943869948387146,0.9920137524604797,0.8802639245986938
0.027532460168004036,0.5945655703544617,0.9916055798530579,0.8802444934844971
0.026876870542764664,0.5942966341972351,0.9920119643211365,0.8803139925003052
0.027058038860559464,0.5944164991378784,0.9919222593307495,0.8802611231803894
0.028132913634181023,0.5945571064949036,0.9915537238121033,0.8802804946899414
0.027197103947401047,0.5943024158477783,0.9917394518852234,0.880299985408783
0.026684997603297234,0.5939273238182068,0.9920774698257446,0.8802861571311951
0.02688564546406269,0.5937628746032715,0.9920222759246826,0.8803138732910156
0.02702227607369423,0.5938331484794617,0.9919166564941406,0.8803167343139648
0.027535587549209595,0.5940253734588623,0.9916222095489502,0.8802804946899414
0.028114300221204758,0.5942094922065735,0.9911860823631287,0.8802861571311951
0.02725747600197792,0.5942485928535461,0.9918189644813538,0.8803166747093201
0.02712809480726719,0.5944602489471436,0.9918342232704163,0.8802666664123535
0.028584053739905357,0.5946366190910339,0.991162121295929,0.880280613899231
0.026885926723480225,0.5942895412445068,0.991958737373352,0.8802915811538696
0.026979979127645493,0.5941888689994812,0.9918820261955261,0.8803583979606628
0.026931706815958023,0.5941873788833618,0.9918914437294006,0.8803027272224426
0.026807205751538277,0.5940994024276733,0.992021918296814,0.880311131477356
0.02683202363550663,0.594083845615387,0.9919560551643372,0.8803138136863708
0.02697617933154106,0.5940649509429932,0.9919390082359314,0.8803027272224426
0.028048425912857056,0.5937510132789612,0.9915179014205933,0.8804027438163757
0.02687125839293003,0.5937875509262085,0.9919986128807068,0.8803305625915527
0.027239179238677025,0.5938131809234619,0.9918110966682434,0.8803055286407471
0.027411455288529396,0.5939120650291443,0.9916377663612366,0.880299985408783
0.027038460597395897,0.5940893292427063,0.991922914981842,0.8803138136863708
0.027283692732453346,0.5940165519714355,0.9916900396347046,0.8802861571311951
0.02743777446448803,0.5941293835639954,0.9916531443595886,0.8802777528762817
0.027279062196612358,0.5940965414047241,0.9917557239532471,0.8802833557128906
0.027571897953748703,0.5942155718803406,0.9915516376495361,0.8802472352981567
0.026615913957357407,0.5940278172492981,0.9922011494636536,0.8802444934844971
0.026908425614237785,0.5940787196159363,0.992021918296814,0.8802944421768188
0.0266109611839056,0.5939177870750427,0.9921479821205139,0.8803194165229797
0.027039824053645134,0.5939835906028748,0.9919219017028809,0.8802639245986938
0.02754984423518181,0.5941410064697266,0.9915936589241028,0.8802250027656555
0.02813667617738247,0.5944936275482178,0.9913325905799866,0.8802111148834229
0.027386058121919632,0.5947506427764893,0.9917119145393372,0.8802388310432434
0.027382945641875267,0.5947510004043579,0.991766095161438,0.8802443742752075
0.028197841718792915,0.5944830775260925,0.9912224411964417,0.8802611231803894
0.027311693876981735,0.5946031808853149,0.9916818737983704,0.8802556395530701
0.0276995450258255,0.5945831537246704,0.9915472269058228,0.880269467830658
0.02702447772026062,0.5945978760719299,0.991890013217926,0.880238950252533
0.027311643585562706,0.5941755175590515,0.9917636513710022,0.8802971839904785
0.02760857716202736,0.5943353176116943,0.9915797710418701,0.8803277015686035
0.026915520429611206,0.5941277146339417,0.9919643402099609,0.8803055882453918
0.027335932478308678,0.5943124890327454,0.9917051196098328,0.8802722692489624
0.027563512325286865,0.5942898392677307,0.9916398525238037,0.8803194761276245
0.027688218280673027,0.5944675803184509,0.9915346503257751,0.8802638053894043
0.027266187593340874,0.594253420829773,0.9917227625846863,0.8802722692489624
0.028073471039533615,0.5943505764007568,0.991301953792572,0.8802944421768188
0.027984322980046272,0.5943329334259033,0.9912728071212769,0.880311131477356
0.027505414560437202,0.5945714116096497,0.9917219281196594,0.8803139925003052
0.027023250237107277,0.5943847894668579,0.9919031262397766,0.8803082704544067
0.02673579379916191,0.5940396785736084,0.9920596480369568,0.8803278207778931
0.027537189424037933,0.5945389270782471,0.9916890263557434,0.8802721500396729
0.027051830664277077,0.5944247841835022,0.9918645024299622,0.8802944421768188
0.02707340382039547,0.5944460034370422,0.9918913841247559,0.880269467830658
0.026751136407256126,0.5941933393478394,0.9920697808265686,0.8802499175071716
0.027123183012008667,0.5942022204399109,0.9918272495269775,0.880238950252533
0.02710200659930706,0.5942754745483398,0.9918765425682068,0.8802416324615479
0.0273959431797266,0.5944092869758606,0.9917028546333313,0.8802611231803894
0.027437057346105576,0.594482421875,0.9916619658470154,0.8802638053894043
0.027359740808606148,0.5943135023117065,0.9916516542434692,0.8802555203437805
0.02741774544119835,0.5943997502326965,0.9916517734527588,0.8802610635757446
0.027224844321608543,0.5943880677223206,0.9918431639671326,0.8802611231803894
0.027031565085053444,0.5942435264587402,0.9919071197509766,0.88028883934021
0.029429445043206215,0.5944427251815796,0.9906260967254639,0.8803583383560181
0.02702352963387966,0.5944254398345947,0.9919039011001587,0.8803055882453918
0.02685660310089588,0.5942708849906921,0.9919372797012329,0.8803167343139648
0.0269068144261837,0.5940835475921631,0.991980791091919,0.8803278207778931
0.02746252715587616,0.5942986011505127,0.9916099905967712,0.8803027868270874
0.026624131947755814,0.5940918922424316,0.992155134677887,0.8802778124809265
0.027158817276358604,0.5938994288444519,0.9918258190155029,0.8802611231803894
0.02686276100575924,0.5937935709953308,0.9919763207435608,0.8803750276565552
0.027429921552538872,0.5939490795135498,0.9917710423469543,0.8803083300590515
0.027330048382282257,0.5937814116477966,0.9918062090873718,0.8803027868270874
0.0273808054625988,0.5939706563949585,0.9917120337486267,0.880258321762085
0.027571987360715866,0.5943105220794678,0.9915117025375366,0.8802860379219055
0.027170784771442413,0.594562292098999,0.9918805956840515,0.8802221417427063
0.026615362614393234,0.5940831899642944,0.9921320676803589,0.8802667856216431
0.02686440199613571,0.5938977003097534,0.9919666647911072,0.8803027272224426
0.027806710451841354,0.5941269397735596,0.9914564490318298,0.8803305625915527
0.027058884501457214,0.5941671133041382,0.9918952584266663,0.8803027868270874
0.026591800153255463,0.5940375924110413,0.9921637177467346,0.8802832961082458
0.0284169539809227,0.5943408608436584,0.9912559390068054,0.8803583383560181
0.027529709041118622,0.5945837497711182,0.9915882349014282,0.8803194165229797
0.027433967217803,0.5944130420684814,0.9916064739227295,0.8803166747093201
0.028172802180051804,0.5945878028869629,0.9912131428718567,0.8802973031997681
0.027307111769914627,0.5946958661079407,0.9917300939559937,0.8802360892295837
0.02826959826052189,0.5945481657981873,0.9913885593414307,0.8802583813667297
0.02747379057109356,0.5945919156074524,0.9916030764579773,0.8802443742752075
0.027314918115735054,0.5945293307304382,0.9917033314704895,0.8802611231803894
0.02717272751033306,0.5944036841392517,0.9917849898338318,0.8802722692489624
0.027357107028365135,0.5944724082946777,0.9917207956314087,0.8802722096443176
0.027611559256911278,0.5945118069648743,0.9914900660514832,0.8802610635757446
0.026832692325115204,0.5943726897239685,0.992003858089447,0.8802334070205688
0.026791902258992195,0.5942395925521851,0.9921389818191528,0.8802944421768188
0.027226600795984268,0.5940811038017273,0.9917829036712646,0.880322277545929
0.02719605714082718,0.5942786931991577,0.9917453527450562,0.8802750706672668
0.027377499267458916,0.5942022204399109,0.991740345954895,0.880299985408783
0.02715672366321087,0.594139575958252,0.9917830228805542,0.8802443742752075
0.026653897017240524,0.5939910411834717,0.9921033382415771,0.8802666664123535
0.02717820554971695,0.5940080881118774,0.9918916821479797,0.8802861571311951
0.027025599032640457,0.594075083732605,0.9918783903121948,0.8802610635757446
0.026883132755756378,0.5939309000968933,0.9919756650924683,0.8802555203437805
0.02735498733818531,0.5939613580703735,0.9916790723800659,0.8803221583366394
0.027140280231833458,0.5941391587257385,0.991860032081604,0.8803250193595886
0.02708030678331852,0.5942026376724243,0.991841733455658,0.8803027868270874
0.027607666328549385,0.5940629839897156,0.9916049838066101,0.8802750110626221
0.02704927884042263,0.5940427184104919,0.9919081330299377,0.8803083300590515
0.02796846628189087,0.5940216183662415,0.9913650155067444,0.8803583979606628
0.026982780545949936,0.5939837098121643,0.9919103384017944,0.8802998661994934
0.027301311492919922,0.5941534042358398,0.9917628169059753,0.8803277015686035
0.027134543284773827,0.5942794680595398,0.991889238357544,0.8802638053894043
0.02676299773156643,0.5942832827568054,0.9920693635940552,0.880216658115387
0.027195388451218605,0.5942773222923279,0.9918072819709778,0.880238950252533
0.026940084993839264,0.5940441489219666,0.9919156432151794,0.8802750706672668
0.026554815471172333,0.5937774777412415,0.9922299385070801,0.8802777528762817
0.02701551839709282,0.5939846038818359,0.9918938875198364,0.8803082704544067
0.027662303298711777,0.5942583680152893,0.9915227293968201,0.8802610635757446
0.026820963248610497,0.5938675999641418,0.9920260906219482,0.8803333044052124
0.027374926954507828,0.5939614772796631,0.9916319251060486,0.8803278207778931
0.02683410234749317,0.593906581401825,0.9919995665550232,0.8803388476371765
0.02719864994287491,0.5939742922782898,0.9917610883712769,0.880311131477356
0.02662704698741436,0.5939796566963196,0.9921208620071411,0.880322277545929
0.02695278637111187,0.5943025946617126,0.9920064806938171,0.8802888989448547
0.027394719421863556,0.5944815278053284,0.9917522668838501,0.8802611231803894
0.02675791271030903,0.5942479968070984,0.9921167492866516,0.8802499771118164
0.02800561487674713,0.5944939851760864,0.9913479089736938,0.8802638053894043
0.02678850293159485,0.5943899154663086,0.9920956492424011,0.8802693486213684
0.027675040066242218,0.5947454571723938,0.9914990663528442,0.8802778124809265
0.026628725230693817,0.5944761037826538,0.9921436309814453,0.8802833557128906
0.02755654789507389,0.5945424437522888,0.9916691184043884,0.8802639245986938
0.02743491902947426,0.5944269299507141,0.9916319251060486,0.880269467830658
0.02698492631316185,0.5944089889526367,0.9919169545173645,0.8802334070205688
0.027107106521725655,0.5941832065582275,0.9918758273124695,0.8802416324615479
0.027246782556176186,0.5945544242858887,0.9918535947799683,0.8802305459976196
0.027743514627218246,0.594419538974762,0.9914620518684387,0.880258321762085
0.027078721672296524,0.5944163203239441,0.9918917417526245,0.8802555203437805
0.026698486879467964,0.5941855907440186,0.9920534491539001,0.8802388310432434
0.02699573151767254,0.5941256880760193,0.9918763041496277,0.88022780418396
0.028138289228081703,0.5941545367240906,0.9913260340690613,0.8803166747093201
0.02709028497338295,0.5942114591598511,0.9918339252471924,0.8802722692489624
0.027042148634791374,0.5940843820571899,0.9919321537017822,0.8802555203437805
0.028556620702147484,0.5946629643440247,0.9912469387054443,0.8802693486213684
0.027103379368782043,0.5944854617118835,0.9918439388275146,0.880258321762085
0.028133543208241463,0.5944237112998962,0.991374135017395,0.8802777528762817
0.02694106288254261,0.5942771434783936,0.9919576644897461,0.8802639245986938
0.026726193726062775,0.5940614342689514,0.9920576810836792,0.8802360892295837
0.027413303032517433,0.5938712358474731,0.9918649792671204,0.8802971839904785
0.026832299306988716,0.5938957333564758,0.9919955134391785,0.8802778124809265
0.027624337002635002,0.5939038395881653,0.9915393590927124,0.8802555203437805
0.027122531086206436,0.5938788056373596,0.9918982982635498,0.8802499771118164
0.02779911272227764,0.5944056510925293,0.9913691282272339,0.8802250027656555
0.027490783482789993,0.5945264101028442,0.9916089773178101,0.8802527785301208
0.027420928701758385,0.5944436192512512,0.9916569590568542,0.880258321762085
0.027241744101047516,0.5941339731216431,0.9917997121810913,0.8803250193595886
0.02714834362268448,0.5941399931907654,0.9918438196182251,0.8802916407585144
0.027161842212080956,0.5940974950790405,0.9918261170387268,0.880311131477356
0.027409784495830536,0.5942584872245789,0.9916442036628723,0.8803361058235168
0.027485640719532967,0.5943111181259155,0.9917078018188477,0.8803860545158386
0.026681093499064445,0.5940734148025513,0.9921166896820068,0.8803860545158386
0.027629327028989792,0.5940954685211182,0.9914923906326294,0.8803027868270874
0.027602648362517357,0.594193696975708,0.9915717840194702,0.8803443908691406
0.027575990185141563,0.5942068099975586,0.9915869235992432,0.880341649055481
0.027064034715294838,0.5940315127372742,0.9918566346168518,0.8803278207778931
0.027264278382062912,0.594176709651947,0.9917528629302979,0.8803250193595886
0.02690265141427517,0.5941514372825623,0.9919677972793579,0.8802971839904785
0.027835404500365257,0.5942174792289734,0.991432249546051,0.8802777528762817
0.02741437777876854,0.5945423245429993,0.9916293025016785,0.8802388310432434
0.027178911492228508,0.5944759845733643,0.991865873336792,0.8802499175071716
0.027595829218626022,0.5945421457290649,0.9915645122528076,0.88022780418396
0.027265867218375206,0.5945250391960144,0.9917160868644714,0.8802639245986938
0.02821858786046505,0.5945488810539246,0.9912518858909607,0.8802722096443176
0.027310270816087723,0.5945385098457336,0.9917216300964355,0.8802472352981567
0.02708498202264309,0.5943134427070618,0.9918968677520752,0.880311131477356
0.02700868248939514,0.594639241695404,0.9919682145118713,0.8802666664123535
0.026898764073848724,0.5943773984909058,0.9919602870941162,0.8802833557128906
0.027416730299592018,0.5944293141365051,0.9916719794273376,0.8803361058235168
0.02737910859286785,0.5944353938102722,0.9916708469390869,0.8803111910820007
0.026936106383800507,0.5943800806999207,0.9919342994689941,0.880291759967804
0.027039656415581703,0.594140887260437,0.9918285608291626,0.8803499937057495
0.027155501767992973,0.5941523313522339,0.9918680787086487,0.880269467830658
0.02720056287944317,0.5941060781478882,0.9918047785758972,0.880238950252533
0.027048984542489052,0.594093918800354,0.9918142557144165,0.8802472352981567
0.027777768671512604,0.594293475151062,0.9914603233337402,0.8802138566970825
0.027138514444231987,0.5943670272827148,0.9918182492256165,0.8802000284194946
0.027362722903490067,0.594389796257019,0.9917535781860352,0.8802027106285095
0.02764521911740303,0.5945597887039185,0.9915841817855835,0.8802332282066345
0.026955634355545044,0.5945551991462708,0.9919687509536743,0.8802806735038757
0.02801085263490677,0.594768762588501,0.9913463592529297,0.8802666664123535
0.027026213705539703,0.594692587852478,0.9918647408485413,0.8802750706672668
0.028041990473866463,0.5944297313690186,0.9913529753684998,0.8803305625915527
0.02689790353178978,0.5943819880485535,0.9920111894607544,0.8802944421768188
0.02704222872853279,0.5942736268043518,0.9918879270553589,0.8802861571311951
0.026999639347195625,0.5942349433898926,0.9918822050094604,0.880258321762085
0.027633141726255417,0.5942924618721008,0.9915377497673035,0.8803332448005676
0.027365148067474365,0.594285786151886,0.9917264580726624,0.8803526759147644
0.02764299511909485,0.594359815120697,0.9915226101875305,0.8803139925003052
0.026864584535360336,0.5942800641059875,0.9920138120651245,0.880238950252533
0.027488578110933304,0.5941489934921265,0.991628885269165,0.880299985408783
0.026755424216389656,0.5941139459609985,0.9921192526817322,0.8803139925003052
0.027261409908533096,0.5940952897071838,0.9917266368865967,0.8802916407585144
0.02748905122280121,0.5940854549407959,0.9917909502983093,0.8803111910820007
0.027741456404328346,0.594341516494751,0.9914563894271851,0.8802777528762817
0.027888892218470573,0.5947954654693604,0.9915509223937988,0.8802639245986938
0.02677503600716591,0.5945898294448853,0.9921401143074036,0.8802387714385986
0.027467336505651474,0.594720721244812,0.9915794134140015,0.880197286605835
0.027254050597548485,0.5946768522262573,0.9917281270027161,0.8802194595336914
0.026855943724513054,0.5945212841033936,0.9919918179512024,0.8802472352981567
0.027134103700518608,0.594577431678772,0.9919281005859375,0.8802472352981567
0.027912797406315804,0.5948503613471985,0.9913731217384338,0.8802305459976196
0.02713736705482006,0.5945445895195007,0.9918158054351807,0.8802778124809265
0.02687849849462509,0.5944184064865112,0.9919350147247314,0.880258321762085
0.02792024239897728,0.5944565534591675,0.9913544654846191,0.880238950252533
0.027176901698112488,0.5945863127708435,0.9918240904808044,0.8802305459976196
0.02729998528957367,0.5947562456130981,0.9918044805526733,0.8802167177200317
0.027468664571642876,0.5947287082672119,0.9915989637374878,0.8802083134651184
0.026897015050053596,0.5944107174873352,0.9919672012329102,0.8801832795143127
0.02713276445865631,0.5942970514297485,0.9918131232261658,0.8802416920661926
0.027755657210946083,0.5944814682006836,0.9914200305938721,0.8802332878112793
0.02712354250252247,0.5946563482284546,0.9919378161430359,0.8802361488342285
0.02807452529668808,0.5948081016540527,0.9912252426147461,0.8802138566970825
0.02714834362268448,0.5946623086929321,0.9918662309646606,0.8802193999290466
0.026867587119340897,0.5944651365280151,0.9919412136077881,0.8802833557128906
0.027087373659014702,0.5943716764450073,0.9918540120124817,0.8802527785301208
0.02737501636147499,0.5946060419082642,0.9916490316390991,0.8802778124809265
0.027149012312293053,0.5946342945098877,0.9918681383132935,0.8802556395530701
0.027174532413482666,0.5946674942970276,0.9917529225349426,0.8802472352981567
0.028051549568772316,0.5946654081344604,0.9913676977157593,0.8802083134651184
0.027154890820384026,0.5945377349853516,0.9917928576469421,0.8801888823509216
0.028216825798153877,0.5945701003074646,0.9913992285728455,0.8802027106285095
0.02716183103621006,0.5947213172912598,0.9918466806411743,0.8802472352981567
0.028329486027359962,0.595058262348175,0.9912832975387573,0.8802305459976196
0.026799216866493225,0.5947136282920837,0.9920797348022461,0.8802332878112793
0.027062375098466873,0.594457745552063,0.9918291568756104,0.8802722692489624
0.02696269191801548,0.5942637920379639,0.9919177889823914,0.8802666664123535
0.027718964964151382,0.5944837331771851,0.9916197657585144,0.8803027272224426
0.02759922295808792,0.5946254134178162,0.9915693402290344,0.8802944421768188
0.027309264987707138,0.5944973230361938,0.9917497038841248,0.8802833557128906
0.026953475549817085,0.5943230390548706,0.9919341206550598,0.8802861571311951
0.027593787759542465,0.5945268869400024,0.991523802280426,0.8802138566970825
0.027269355952739716,0.5945517420768738,0.9917111992835999,0.8802249431610107
0.02700663171708584,0.5943182706832886,0.9919262528419495,0.8802944421768188
